ID	LICENSE ID	ACCOUNT NUMBER	SITE NUMBER	LEGAL NAME	DOING BUSINESS AS NAME	ADDRESS	CITY	STATE	ZIP CODE	WARD	PRECINCT	WARD PRECINCT	POLICE DISTRICT	LICENSE CODE	LICENSE DESCRIPTION	BUSINESS ACTIVITY ID	BUSINESS ACTIVITY	LICENSE NUMBER	APPLICATION TYPE	APPLICATION CREATED DATE	APPLICATION REQUIREMENTS COMPLETE	PAYMENT DATE	CONDITIONAL APPROVAL	LICENSE TERM START DATE	LICENSE TERM EXPIRATION DATE	LICENSE APPROVED FOR ISSUANCE	DATE ISSUED	LICENSE STATUS	LICENSE STATUS CHANGE DATE	SSA	LATITUDE	LONGITUDE	LOCATION
2093910-20130416	2236471	63414	153	STARBUCKS CORPORATION	STARBUCKS COFFEE #9942	160 W 87TH ST 1 1	CHICAGO	IL	60620	21	37	21-37	6	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2093910	RENEW		02/27/2013	03/20/2013	N	04/16/2013	04/15/2015	03/20/2013	03/21/2013	AAI			41.736334713	-87.628645222	(41.73633471323147, -87.62864522161031)
2451522-20160517	2451522	404227	1	PANJWANI NETWORK RESTAURANTS, INC.	DUNKIN DONUTS	1355-1357 W MORSE AVE 1ST	CHICAGO	IL	60626	49	26	49-26	24	1006	Retail Food Establishment	781	Sale of Food Prepared Onsite With Dining Area	2451522	ISSUE	02/18/2016	05/03/2016	05/03/2016	N	05/17/2016	06/15/2018	05/16/2016	05/17/2016	AAI		24	42.007804413	-87.665847839	(42.00780441337071, -87.66584783860009)
1874909-20111116	2116958	64073	3	DE JURS ENTERPRISES INC	DUNKIN DONUTS/BASKIN ROBBINS	3347 W NORTH AVE 1ST	CHICAGO	IL	60647	26	12	26-12	14	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1874909	RENEW		09/15/2011	10/07/2011	N	11/16/2011	11/15/2013	10/07/2011	10/11/2011	AAI			41.909950655	-87.711244694	(41.90995065493004, -87.71124469373261)
23118-20060516	1688830	63414	51	STARBUCKS CORPORATION	STARBUCKS COFFEE #2337	180 N LA SALLE ST	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23118	RENEW		03/27/2006	05/11/2006	N	05/16/2006	05/15/2007	05/11/2006	05/11/2006	AAI			41.885444388	-87.632582135	(41.8854443881431, -87.6325821348462)
2288717-20151016	2422419	385045	1	GOLDEN GRAIN BAKERY AND DONUTS CORPORATION	GOLDEN GRAIN BAKERY AND DONUTS CORPORATION	3342 W LAWRENCE AVE	CHICAGO	IL	60625	33	22	33-22	17	1006	Retail Food Establishment	782	Sale of Food Prepared Onsite Without Dining Area	2288717	RENEW		08/15/2015	10/07/2015	N	10/16/2015	10/15/2017	10/07/2015	10/08/2015	AAI		60	41.968518498	-87.712631657	(41.968518497633795, -87.71263165748292)
1803815-20150616	2394662	315107	1	NRN SPAULDING, INC.	DUNKIN DONUTS	4453 S ARCHER AVE 1	CHICAGO	IL	60632	14	10	14-10	8	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1803815	RENEW		04/15/2015	06/01/2015	N	06/16/2015	06/15/2017	06/01/2015	06/02/2015	AAI		39	41.81230749	-87.70691863	(41.81230749019629, -87.7069186298686)
1447318-20060816	1731819	261969	1	THUNDERSON, INC.	URBAN TEA LOUNGE	838 W MONTROSE AVE	CHICAGO	IL	60613	46	47	46-47	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1447318	RENEW		06/21/2006	08/14/2006	N	08/16/2006	08/15/2007	08/14/2006	08/15/2006	AAI		34	41.96193036	-87.651483939	(41.96193035973409, -87.65148393860643)
1445539-20060216	1653687	17658	16	CARIBOU COFFEE COMPANY, INC.	CARIBOU COFFEE CO. INC.	800 S WABASH AVE	CHICAGO	IL	60605	4	58	4-58	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1445539	RENEW		12/21/2005	02/06/2006	N	02/16/2006	02/15/2007	02/06/2006	02/07/2006	AAI			41.871774309	-87.626082794	(41.871774308984264, -87.62608279394205)
1903007-20150116	2367187	330444	1	LARRAMIE DONUTS INC.	DUNKIN DONUTS	5201 W FULLERTON AVE 1ST	CHICAGO	IL	60639	36	1	36-1	25	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1903007	RENEW		11/15/2014	12/23/2014	N	01/16/2015	01/15/2017	12/23/2014	12/24/2014	AAI			41.923996322	-87.75620397	(41.92399632232625, -87.75620396956886)
1681884-20070816	1839089	302174	1	ARGO TEA UCH, LLC	ARGO TEA UCH, LLC	5758 S MARYLAND AVE	CHICAGO	IL	60637	5	52	5-52	2	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1681884	RENEW		06/21/2007	08/28/2007	N	08/16/2007	07/15/2009	08/28/2007	08/29/2007	AAI			41.789611845	-87.605084722	(41.78961184518281, -87.60508472212474)
23097-20040516	1485121	63414	41	STARBUCKS CORPORATION	STARBUCKS COFFEE #231	3359 N SOUTHPORT AVE  MAIN	CHICAGO	IL	60657	44	9	44-9	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23097	RENEW		03/17/2004	05/06/2004	N	05/16/2004	05/15/2005	05/06/2004	05/07/2004	AAI		27	41.943374661	-87.663769116	(41.943374660605755, -87.6637691162607)
69607-20071116	1857431	65038	1	DUNNING DONUTS INC	DUNKIN DONUTS / BASKIN ROBBINS	6408 W IRVING PARK RD 1ST	CHICAGO	IL	60634	38	12	38-12	16	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	69607	RENEW		09/21/2007	11/14/2007	N	11/16/2007	10/15/2009	11/14/2007	11/15/2007	AAI			41.953021363	-87.786956131	(41.95302136277807, -87.7869561311957)
34541-20030216	1308377	14867	1	STANDARD FOODS INC	DUNKIN DONUTS	62 E JACKSON BLVD	CHICAGO	IL	60604	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	34541	RENEW		12/17/2002	01/09/2003	N	02/16/2003	02/15/2004	01/09/2003	01/10/2003	AAI			41.878371981	-87.62537328	(41.87837198057425, -87.62537328015898)
1575339-20050214	1575339	287008	1	LAMBO INC.	DUNKIN DONUTS	300 E RANDOLPH ST	CHICAGO	IL	60601	42	50	42-50	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1575339	ISSUE	01/27/2005	01/28/2005	01/28/2005	N	02/14/2005	11/15/2005	02/10/2005	02/14/2005	AAI			41.884623785	-87.620476044	(41.88462378463585, -87.62047604442976)
1473123-20151216	2430307	271784	1	WESTERN OGDEN FOOD CORP	DUNKIN DONUTS/BASKIN ROBBINS	2401 W OGDEN AVE	CHICAGO	IL	60608	28	53	28-53	10	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1473123	RENEW		10/15/2015	11/09/2015	N	12/16/2015	12/15/2017	11/09/2015	11/10/2015	AAI			41.86464673	-87.686002512	(41.86464672961594, -87.68600251219546)
1273771-20050816	1611306	251799	1	NRN COFFEE, INC.	DUNKIN DONUTS	2477 S ARCHER AVE	CHICAGO	IL	60616	11	50	11-50	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1273771	RENEW		06/21/2005	08/11/2005	N	08/16/2005	08/15/2006	08/11/2005	08/12/2005	AAI			41.84755805	-87.645495992	(41.84755805016441, -87.64549599168248)
35692-20070216	1784617	86130	2	AMRIT INC	DUNKIN DONUTS	5723 N CALIFORNIA AVE	CHICAGO	IL	60659	40	2	40-2	20	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	35692	RENEW		12/20/2006	01/31/2007	N	02/16/2007	02/15/2009	01/31/2007	02/01/2007	AAI			41.985717587	-87.69909643	(41.98571758747685, -87.69909642963309)
13468-20110616	2089666	6271	1	GOLD INC	DUNKIN DONUTS	3910 S ARCHER AVE	CHICAGO	IL	60632	12	24	12-24	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	13468	RENEW		04/15/2011	05/23/2011	N	06/16/2011	06/15/2013	05/23/2011	05/24/2011	AAI			41.822700628	-87.690435726	(41.822700627711974, -87.69043572649768)
1913868-20160716	2467452	332874	1	DIYA, INC.	DUNKIN DONUTS	8753 S STONY ISLAND AVE 1ST	CHICAGO	IL	60617	8	8	8-8	4	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1913868	RENEW		05/15/2016	07/13/2016	N	07/16/2016	07/15/2018	07/13/2016	07/14/2016	AAI		50	41.735361344	-87.585014331	(41.73536134404252, -87.58501433108263)
1143770-20110416	2081314	63414	82	STARBUCKS CORPORATION	STARBUCKS COFFEE #2515	2275 N LINCOLN AVE	CHICAGO	IL	60614	43	35	43-35	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1143770	RENEW		02/15/2011	03/28/2011	N	04/16/2011	04/15/2013	03/28/2011	04/07/2011	AAI		35	41.92361621	-87.645991122	(41.92361620972698, -87.64599112233753)
49348-20030816	1360130	10094	1	UNIQUE GROUP INC.	DUNKIN DONUTS	6336 W NORTH AVE	CHICAGO	IL	60639	29	12	29-12	25	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	49348	RENEW		06/24/2003	07/28/2003	N	08/16/2003	08/15/2004	08/14/2003	08/15/2003	AAI			41.909258433	-87.784921995	(41.90925843264482, -87.78492199480272)
66356-20060216	1654188	20486	5	YAMUNA ENTERPRISE, INC	DUNKIN DONUTS	2356 W CERMAK RD # 1ST	CHICAGO	IL	60608	25	8	25-8	12	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	66356	RENEW		12/21/2005	01/18/2006	N	02/16/2006	02/15/2007	01/18/2006	01/20/2006	AAI			41.852142074	-87.685518262	(41.8521420735796, -87.6855182624321)
52558-20080216	1880681	17658	5	CARIBOU COFFEE COMPANY, INC.	CARIBOU COFFEE  #708	3300 N BROADWAY	CHICAGO	IL	60657	44	37	44-37	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	52558	RENEW		12/18/2007	03/06/2008	N	02/16/2008	02/15/2010	03/06/2008	03/12/2008	AAI		18	41.941883022	-87.644605003	(41.94188302202727, -87.64460500300291)
1742128-20090216	1945904	277008	2	FRED S ELIAS	TEA TIME	2754 W DEVON AVE	CHICAGO	IL	60659	50	19	50-19	24	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1742128	RENEW		12/15/2008	02/13/2009	N	02/16/2009	02/15/2011	02/13/2009	02/13/2009	AAI		43	41.997674391	-87.699417085	(41.997674391020865, -87.6994170849855)
1546658-20131216	2291593	284694	2	GOPAL PARTNERS INC	DUNKIN DONUTS	3528 S LEAVITT ST	CHICAGO	IL	60609	12	10	12-10	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1546658	RENEW		10/15/2013	11/07/2013	N	12/16/2013	12/15/2015	11/07/2013	11/26/2013	AAI			41.829543884	-87.680289144	(41.8295438842381, -87.68028914447093)
13468-20150616	2392277	6271	1	GOLD INC	DUNKIN DONUTS	3910 S ARCHER AVE	CHICAGO	IL	60632	12	24	12-24	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	13468	RENEW		04/15/2015	05/01/2015	N	06/16/2015	06/15/2017	05/01/2015	05/04/2015	AAI			41.822700628	-87.690435726	(41.822700627711974, -87.69043572649768)
1489743-20040519	1489743	275317	1	DUC HAI NGUYEN	NAMI COFFEE SHOP	4901 N KEDZIE AVE	CHICAGO	IL	60625	33	14	33-14	17	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1489743	ISSUE	04/07/2004	04/09/2004	04/09/2004	N	05/19/2004	11/15/2004	05/18/2004	05/19/2004	AAI		60	41.970364992	-87.708383332	(41.97036499220146, -87.70838333167853)
2020850-20141016	2352963	350850	1	Seva Companies LLC Financial Place	Dunkin Donuts	400 S FINANCIAL PL 1ST	CHICAGO	IL	60605	25	49	25-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2020850	RENEW		08/15/2014	09/12/2014	N	10/16/2014	10/15/2016	09/12/2014	09/15/2014	AAI			41.876797441	-87.63325591	(41.876797440785374, -87.63325591022408)
13801-20070816	1831116	63072	2	R M N CORP	DUNKIN DONUTS	1954 W PETERSON AVE 1ST	CHICAGO	IL	60660	40	9	40-9	24	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	13801	RENEW		06/21/2007	08/06/2007	N	08/16/2007	02/15/2009	08/06/2007	08/07/2007	AAI			41.990794897	-87.679207125	(41.990794897235034, -87.67920712450828)
1938957-20110516	2087150	338777	1	PEARL FOODS ENTERPRISES, LLC	DUNKIN DONUTS	117 S CLINTON ST 1	CHICAGO	IL	60661	42	12	42-12	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1938957	RENEW		03/15/2011	04/13/2011	N	05/16/2011	05/15/2013	04/13/2011	04/14/2011	AAI			41.880023522	-87.640988575	(41.88002352164489, -87.6409885748007)
1139807-20130416	2236420	63414	79	STARBUCKS CORPORATION	STARBUCKS COFFEE #2484	111 E CHESTNUT ST	CHICAGO	IL	60611	42	48	42-48	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1139807	RENEW		02/27/2013	03/20/2013	N	04/16/2013	04/15/2015	03/20/2013	03/21/2013	AAI			41.898261619	-87.625164692	(41.89826161908875, -87.62516469194003)
28011-20080916	1916952	9308	2	GAYATRI'S INC	DUNKIN DONUTS	2 N RIVERSIDE PLZ  1ST	CHICAGO	IL	60606	42	21	42-21	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	28011	RENEW		07/15/2008	09/04/2008	N	09/16/2008	09/15/2010	09/04/2008	09/05/2008	AAI			41.881977048	-87.63887584	(41.88197704758362, -87.63887583987513)
2458853-20160524	2458853	405551	1	CHICAGO FRANKLIN DONUTS, INC.	DUNKIN DONUTS	309 W CHICAGO AVE 1	CHICAGO	IL	60654	42	68	42-68	18	1006	Retail Food Establishment	781	Sale of Food Prepared Onsite With Dining Area	2458853	ISSUE	04/14/2016	05/18/2016	05/18/2016	N	05/24/2016	06/15/2018	05/23/2016	05/24/2016	AAI			41.896457755	-87.636098042	(41.8964577550414, -87.63609804227903)
23033-20150416	2381381	63414	13	STARBUCKS CORPORATION	STARBUCKS COFFEE #227	3358 N BROADWAY  1ST	CHICAGO	IL	60657	44	33	44-33	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23033	RENEW		02/15/2015	03/16/2015	N	04/16/2015	04/15/2017	03/16/2015	03/18/2015	AAI		8	41.943554985	-87.64511919	(41.943554985172355, -87.6451191903812)
1332885-20050516	1589546	258516	1	ARGO TEA CAFE	ARGO TEA CAFE	958 W ARMITAGE AVE	CHICAGO	IL	60614	43	28	43-28	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1332885	RENEW		03/23/2005	05/09/2005	N	05/16/2005	05/15/2006	05/12/2005	05/13/2005	AAI			41.918215689	-87.653309866	(41.918215689458215, -87.65330986644328)
32843-20120416	2139181	32225	1	KLARETTA FOODS, INC.	RUSSIAN TEA TIME	77 E ADAMS ST	CHICAGO	IL	60603	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	32843	RENEW		02/17/2012	04/11/2012	N	04/16/2012	04/15/2014	04/11/2012	04/12/2012	AAI			41.879436243	-87.624854359	(41.879436242790305, -87.62485435905238)
1823777-20120616	2150195	319323	1	DHARA I CORPORATION	DUNKIN DONUTS/BASKIN ROBBINS	3481 S DR MARTIN LUTHER KING JR DR 1	CHICAGO	IL	60616	4	52	4-52	2	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1823777	RENEW		04/16/2012	04/30/2012	N	06/16/2012	06/15/2014	04/30/2012	05/01/2012	AAI			41.83118551	-87.616821	(41.83118551028846, -87.61682099988268)
23085-20090416	1956369	63414	36	STARBUCKS CORPORATION	STARBUCKS COFFEE #2229	209 W JACKSON BLVD  1ST	CHICAGO	IL	60606	42	49	42-49	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23085	RENEW		02/17/2009	03/20/2009	N	04/16/2009	04/15/2011	03/20/2009	03/25/2009	AAI			41.878006063	-87.634022032	(41.87800606262711, -87.63402203216754)
38764-20020516	1236668	23910	1	WHITEHALL HOTEL RESTAURANT INC	TEA ROOM	105 -111 E DELAWARE PL	CHICAGO	IL	60611	42	61	42-61	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	38764	RENEW	03/27/2002	05/16/2002	05/16/2002	N	05/16/2002	05/15/2003	05/16/2002	05/17/2002	AAI			41.89907578	-87.625809524	(41.89907578039763, -87.62580952351014)
1767369-20140316	2304867	3090	7	ACE COFFEE BAR, INC.	ACE COFFEE BAR INC.	5001 S MICHIGAN AVE 1	CHICAGO	IL	60615	3	40	3-40	2	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1767369	RENEW		01/15/2014	02/12/2014	N	03/16/2014	03/15/2016	02/12/2014	03/06/2014	AAI		52	41.803731033	-87.622545075	(41.80373103300634, -87.62254507514183)
2009262-20160916	2479454	269046	4	CHICAGOLAND COMMISSARY, LLC	DUNKIN DONUTS	4359 N PULASKI RD 1	CHICAGO	IL	60641	39	28	39-28	17	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2009262	RENEW		07/15/2016	08/01/2016	N	09/16/2016	09/15/2018	08/01/2016	08/02/2016	AAI			41.960882514	-87.727679242	(41.960882513674356, -87.7276792419795)
2203387-20150316	2378262	377665	1	PULASKI 4100 DONUTS, INC.	DUNKIN DONUTS	4113 S PULASKI RD 1 1	CHICAGO	IL	60632	14	27	14-27	8	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2203387	RENEW		01/16/2015	02/23/2015	N	03/16/2015	03/15/2017	02/23/2015	02/24/2015	AAI			41.818018746	-87.723790382	(41.81801874616507, -87.72379038217093)
1576709-20050412	1576709	287654	1	SIXTY - FIRST EATERY, LLC	DUNKIN DONUTS	6100 S WESTERN AVE	CHICAGO	IL	60636	16	50	16-50	8	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1576709	ISSUE	02/14/2005	02/14/2005	02/28/2005	N	04/12/2005	08/15/2005	03/23/2005	04/12/2005	AAI		3	41.782816203	-87.683885995	(41.78281620342922, -87.68388599458231)
1330101-20051116	1638775	257230	1	GAS N GO, INC.	GRAND CITGO/ MR. SUB / DUNKIN DONUTS	1535 W GRAND AVE	CHICAGO	IL	60642	1	7	1-7	12	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1330101	RENEW		09/22/2005	11/29/2005	N	11/16/2005	11/15/2006	11/29/2005	11/30/2005	AAI			41.890867765	-87.666979759	(41.89086776499436, -87.66697975929355)
32316-20160816	2471129	14507	1	SATELITE INC	DUNKIN DONUTS	2801 S KEDZIE AVE	CHICAGO	IL	60623	12	6	12-6	10	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	32316	RENEW		06/15/2016	07/18/2016	N	08/16/2016	08/15/2018	07/18/2016	07/19/2016	AAI			41.840814131	-87.704781429	(41.84081413121831, -87.70478142929927)
2020848-20100610	2020848	350848	1	Seva Companies LLC Madison	Dunkin Donuts	105 W MADISON ST BASEMENT	CHICAGO	IL	60602	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2020848	ISSUE		02/12/2010	02/12/2010	N	06/10/2010	03/15/2012	06/10/2010	06/10/2010	AAI			41.881866029	-87.631066468	(41.881866029037454, -87.63106646768065)
1445539-20120216	2130901	17658	16	CARIBOU COFFEE COMPANY, INC.	CARIBOU COFFEE CO. INC.	800 S WABASH AVE	CHICAGO	IL	60605	4	58	4-58	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1445539	RENEW		12/15/2011	02/03/2012	N	02/16/2012	02/15/2014	02/03/2012	02/06/2012	AAI			41.871774309	-87.626082794	(41.871774308984264, -87.62608279394205)
2020848-20120316	2136763	350848	1	Seva Companies LLC Madison	Dunkin Donuts	105 W MADISON ST BASEMENT	CHICAGO	IL	60602	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	2020848	RENEW		01/17/2012	04/02/2012	N	03/16/2012	03/15/2014	04/02/2012	04/03/2012	AAI			41.881866029	-87.631066468	(41.881866029037454, -87.63106646768065)
2391114-20150327	2391114	368119	19	AFTER HOURS PIZZA, LLC	Beavers Coffe & Donuts	50 W WASHINGTON ST	CHICAGO	IL	60602	42	9	42-9	1	1329	Special Event Food	814	Special Event Food	2391114	ISSUE	03/26/2015	03/26/2015	03/27/2015	N	03/27/2015	04/03/2015	03/27/2015	03/27/2015	AAI			41.883322199	-87.629775097	(41.88332219914999, -87.62977509664286)
11199-20100616	2028152	5263	1	TEN REN TEA & GINSENG CO OF CH	TEN REN TEA & GINSENG CO OF CH	2247 S WENTWORTH AVE  1	CHICAGO	IL	60616	25	14	25-14	9	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	11199	RENEW		04/15/2010	06/03/2010	N	06/16/2010	06/15/2012	06/03/2010	06/04/2010	AAI			41.851540996	-87.631836057	(41.85154099613448, -87.63183605739881)
1299359-20030516	1345592	23910	1	WHITEHALL HOTEL RESTAURANT INC	TEA ROOM	105 -111 E DELAWARE PL	CHICAGO	IL	60611	42	61	42-61	18	1481	Caterer's Liquor License	630	Catering of Liquor To Events	1299359	RENEW	03/25/2003	09/10/2003	06/09/2003	N	05/16/2003	11/15/2003	09/10/2003	09/10/2003	AAI			41.89907578	-87.625809524	(41.89907578039763, -87.62580952351014)
31315-20130116	2199100	14317	2	LONGO & SIEFER INC	COFFEE & TEA EXCHANGE	3311 N BROADWAY   1	CHICAGO	IL	60657	44	15	44-15	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	31315	RENEW		11/15/2012	01/08/2013	N	01/16/2013	01/15/2015	01/08/2013	01/09/2013	AAI		8	41.942258246	-87.644320975	(41.94225824560021, -87.64432097511282)
23017-20050516	1586458	63414	5	STARBUCKS CORPORATION	STARBUCKS COFFEE #217	2200 N HALSTED ST  1ST	CHICAGO	IL	60614	43	41	43-41	18	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23017	RENEW		03/23/2005	04/21/2005	N	05/16/2005	05/15/2006	04/21/2005	04/22/2005	AAI			41.921905478	-87.648781981	(41.9219054776707, -87.64878198090277)
2398564-20160516	2456277	369504	16	COFFEE HOUSE HOLDINGS, INC.	STARBUCKS COFFEE #216	401 E ONTARIO ST 1	CHICAGO	IL	60611	42	65	42-65	18	1006	Retail Food Establishment	735	Preparation of Food and Dining on Premise With Seating	2398564	RENEW		03/15/2016	04/21/2016	N	05/16/2016	05/15/2018	04/21/2016	04/22/2016	AAI			41.893341296	-87.617589151	(41.893341296312244, -87.61758915120579)
1868305-20090516	1962930	322726	1	JAI SANDERIMATA, INC.	DUNKIN DONUTS/BASKIN ROBBINS	345 N CENTRAL AVE 1 A-B	CHICAGO	IL	60644	37	47	37-47	15	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1868305	RENEW		03/16/2009	05/08/2009	N	05/16/2009	05/15/2011	05/08/2009	05/11/2009	AAI			41.887087682	-87.764957251	(41.88708768190208, -87.76495725072779)
1926502-20131016	2282082	336033	1	NRN MIDWAY INC.	DUNKIN DONUTS	4612 W 59TH ST 1ST	CHICAGO	IL	60629	13	41	13-41	8	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1926502	RENEW		08/15/2013	10/03/2013	N	10/16/2013	10/15/2015	10/03/2013	10/04/2013	AAI			41.785732808	-87.738438323	(41.785732807652394, -87.73843832268578)
46068-20090916	1981573	16618	1	K.J.J. ENTERPRISES, INC.	CORLISS SHELL,  DUNKIN DONUT,MR SUB	11100 S CORLISS AVE	CHICAGO	IL	60628	9	37	9-37	5	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	46068	RENEW		07/15/2009	09/12/2009	N	09/16/2009	09/15/2011	09/12/2009	11/02/2009	AAI			41.692860477	-87.600741875	(41.69286047718907, -87.60074187522434)
1822416-20131116	2287441	318130	1	USHA DONUTS, INC.	DUNKIN DONUTS	2565 W FULLERTON AVE GROUND	CHICAGO	IL	60647	1	30	1-30	14	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1822416	RENEW		09/15/2013	11/22/2013	N	11/16/2013	11/15/2015	11/22/2013	11/22/2013	AAI			41.924745755	-87.692390984	(41.92474575463741, -87.6923909838852)
1092854-20050216	1552003	17658	11	CARIBOU COFFEE COMPANY, INC.	CARIBOU COFFEE COMPANY	311 W MONROE ST	CHICAGO	IL	60606	42	12	42-12	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1092854	RENEW		12/20/2004	01/24/2005	N	02/16/2005	02/15/2006	01/28/2005	02/23/2005	AAI			41.880527592	-87.635623854	(41.88052759161976, -87.63562385358797)
1380279-20071116	1861864	265286	1	LASALLE & LAKE FINEST FOOD INC.	DUNKIN DONUTS/BASKIN-ROBBINS	100 W RANDOLPH ST  112	CHICAGO	IL	60601	42	9	42-9	1	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1380279	RENEW		09/21/2007	11/07/2007	N	11/16/2007	09/15/2008	11/07/2007	11/08/2007	AAI			41.884586267	-87.631010446	(41.88458626715456, -87.63101044588599)
23029-20030516	1349026	63414	11	STARBUCKS CORPORATION	STARBUCKS COFFEE #226	1500 E 53RD ST 1ST	CHICAGO	IL	60615	4	47	4-47	2	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23029	RENEW		03/25/2003	05/15/2003	N	05/16/2003	05/15/2004	05/15/2003	05/15/2003	AAI		61	41.799653784	-87.589048953	(41.799653783790305, -87.58904895260531)
23112-20110416	2081265	63414	48	STARBUCKS CORPORATION	STARBUCKS COFFEE #2369	2023  -2025 W ROSCOE ST  MAIN	CHICAGO	IL	60618	32	15	32-15	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	23112	RENEW		02/15/2011	03/28/2011	N	04/16/2011	04/15/2013	03/28/2011	04/07/2011	AAI			41.943096883	-87.679429001	(41.94309688251642, -87.67942900087363)
1676506-20070816	1838839	299943	1	T-SPOT SUSHI AND TEA BAR, INC.	T-SPOT SUSHI AND TEA BAR	3925 N LINCOLN AVE	CHICAGO	IL	60613	47	29	47-29	19	1006	Retail Food Establishment	775	Retail Sales of Perishable Foods	1676506	RENEW		06/21/2007	08/06/2007	N	08/16/2007	06/15/2008	08/06/2007	08/06/2007	AAI		38	41.953125696	-87.677873792	(41.95312569603146, -87.67787379155978)
